year,id,marital,hrs1,conrinc,childs,meovrwrk,hlthdep
2018.0,1292,never married,40.0,14896.249999999998,0.0,,
2018.0,1293,married,35.0,38555.0,2.0,agree,
2018.0,1294,divorced,26.0,350.5,3.0,,
2018.0,1295,widowed,25.0,7886.249999999999,3.0,,
2018.0,1296,never married,,,3.0,disagree,
2018.0,1297,never married,,,0.0,,
2018.0,1298,widowed,,,4.0,disagree,
2018.0,1299,never married,40.0,,1.0,,
2018.0,1300,separated,,,2.0,disagree,
2018.0,1301,never married,40.0,57832.5,0.0,,
2018.0,1302,married,,38555.0,1.0,agree,
2018.0,1303,widowed,,,3.0,,
2018.0,1304,divorced,47.0,84120.0,1.0,agree,
2018.0,1305,divorced,40.0,38555.0,2.0,,
2018.0,1306,never married,,,0.0,agree,
2018.0,1307,married,,,2.0,,
2018.0,1308,widowed,,,3.0,agree,
2018.0,1309,never married,41.0,,0.0,,
2018.0,1310,married,,,3.0,strongly agree,
2018.0,1311,divorced,30.0,31545.0,3.0,agree,
2018.0,1312,never married,42.0,9638.75,3.0,agree,
2018.0,1313,divorced,,,1.0,,
2018.0,1314,divorced,40.0,19277.5,3.0,strongly agree,
2018.0,1315,married,40.0,38555.0,2.0,disagree,
2018.0,1316,married,23.0,26287.5,0.0,disagree,
2018.0,1317,divorced,15.0,6309.0,7.0,agree,
2018.0,1318,never married,42.0,,0.0,,
2018.0,1319,widowed,,,7.0,disagree,
2018.0,1320,married,,9638.75,0.0,agree,
2018.0,1321,widowed,,,3.0,,
2018.0,1322,married,50.0,47317.5,0.0,,
2018.0,1323,married,53.0,70100.0,2.0,disagree,
2018.0,1324,never married,,,1.0,,
2018.0,1325,never married,38.0,16648.75,0.0,neither agree nor disagree,
2018.0,1326,widowed,,,7.0,agree,
2018.0,1327,married,,,2.0,disagree,
2018.0,1328,married,40.0,19277.5,2.0,,
2018.0,1329,married,,,3.0,disagree,
2018.0,1330,married,64.0,47317.5,2.0,disagree,
2018.0,1331,divorced,,,2.0,neither agree nor disagree,
2018.0,1332,married,40.0,7886.249999999999,1.0,,
2018.0,1333,married,,,0.0,agree,
2018.0,1334,divorced,86.0,38555.0,3.0,agree,
2018.0,1335,married,,,2.0,agree,
2018.0,1336,married,40.0,11391.25,2.0,,
2018.0,1337,married,,,2.0,agree,
2018.0,1338,divorced,78.0,70100.0,3.0,strongly agree,
2018.0,1339,married,40.0,31545.0,3.0,agree,
2018.0,1340,married,,,3.0,agree,
2018.0,1341,married,,,1.0,,
2018.0,1342,never married,,,1.0,strongly agree,
2018.0,1343,divorced,50.0,16648.75,1.0,disagree,
2018.0,1344,married,,350.5,1.0,,
2018.0,1345,divorced,40.0,,1.0,strongly agree,
2018.0,1346,never married,37.0,22782.5,0.0,,
2018.0,1347,divorced,65.0,70100.0,2.0,strongly agree,
2018.0,1348,divorced,45.0,,2.0,strongly agree,
2018.0,1349,married,,31545.0,3.0,,
2018.0,1350,never married,,31545.0,0.0,agree,
2018.0,1351,never married,,,0.0,,
2018.0,1352,married,50.0,47317.5,2.0,neither agree nor disagree,
2018.0,1353,never married,,38555.0,0.0,disagree,
2018.0,1354,married,60.0,22782.5,2.0,agree,
2018.0,1355,divorced,42.0,31545.0,3.0,disagree,
2018.0,1356,never married,,,0.0,agree,
2018.0,1357,never married,,,0.0,,
2018.0,1358,never married,,19277.5,0.0,neither agree nor disagree,
2018.0,1359,married,,,1.0,neither agree nor disagree,
2018.0,1360,never married,46.0,3855.5,0.0,disagree,
2018.0,1361,never married,,,0.0,disagree,
2018.0,1362,never married,,,0.0,,
2018.0,1363,never married,36.0,3154.5,4.0,agree,
2018.0,1364,married,,11391.25,0.0,,
2018.0,1365,married,,,2.0,strongly disagree,
2018.0,1366,married,,,1.0,agree,
2018.0,1367,married,,7886.249999999999,1.0,,
2018.0,1368,married,,,3.0,agree,
2018.0,1369,married,34.0,,3.0,disagree,
2018.0,1370,married,25.0,16648.75,2.0,,
2018.0,1371,married,60.0,57832.5,2.0,agree,
2018.0,1372,married,43.0,47317.5,1.0,disagree,
2018.0,1373,married,60.0,,2.0,,
2018.0,1374,married,40.0,22782.5,1.0,disagree,
2018.0,1375,married,40.0,47317.5,3.0,,
2018.0,1376,divorced,53.0,31545.0,1.0,disagree,
2018.0,1377,married,3.0,16648.75,1.0,,
2018.0,1378,divorced,40.0,19277.5,1.0,,
2018.0,1379,divorced,,,2.0,,
2018.0,1380,married,40.0,31545.0,1.0,disagree,
2018.0,1381,married,,,4.0,,
2018.0,1382,married,45.0,38555.0,1.0,disagree,
2018.0,1383,married,40.0,2453.5,7.0,,
2018.0,1384,married,65.0,57832.5,4.0,agree,
2018.0,1385,divorced,65.0,,1.0,,
2018.0,1386,divorced,,,0.0,,
2018.0,1387,married,38.0,7886.249999999999,2.0,agree,
2018.0,1388,married,,14896.249999999998,2.0,,
2018.0,1389,married,50.0,31545.0,1.0,agree,
2018.0,1390,never married,,,0.0,,
2018.0,1391,married,60.0,38555.0,2.0,,
2018.0,1392,never married,50.0,4556.5,0.0,agree,
2018.0,1393,married,32.0,14896.249999999998,2.0,,
2018.0,1394,divorced,,,2.0,agree,
2018.0,1395,married,,,2.0,agree,
2018.0,1396,married,,,2.0,agree,
2018.0,1397,married,65.0,26287.5,3.0,,
2018.0,1398,widowed,,,3.0,agree,
2018.0,1399,married,,,3.0,,
2018.0,1400,never married,40.0,31545.0,0.0,agree,
2018.0,1401,widowed,25.0,19277.5,2.0,neither agree nor disagree,
2018.0,1402,married,,,1.0,,
2018.0,1403,married,40.0,14896.249999999998,2.0,disagree,
2018.0,1404,never married,40.0,47317.5,0.0,,
2018.0,1405,married,,,3.0,disagree,
2018.0,1406,widowed,,,4.0,agree,
2018.0,1407,separated,,,3.0,,
2018.0,1408,never married,,14896.249999999998,0.0,,
2018.0,1409,never married,,5257.5,0.0,agree,
2018.0,1410,married,40.0,31545.0,2.0,strongly agree,
2018.0,1411,widowed,,,3.0,,
2018.0,1412,never married,,,,disagree,
2018.0,1413,never married,48.0,5257.5,0.0,,
2018.0,1414,divorced,46.0,26287.5,2.0,agree,
2018.0,1415,never married,25.0,3855.5,0.0,disagree,
2018.0,1416,divorced,60.0,26287.5,5.0,agree,
2018.0,1417,married,40.0,26287.5,0.0,strongly disagree,
2018.0,1418,never married,35.0,,5.0,disagree,
2018.0,1419,divorced,24.0,6309.0,5.0,,
2018.0,1420,divorced,43.0,31545.0,3.0,disagree,
2018.0,1421,married,,,2.0,disagree,
2018.0,1422,never married,30.0,,2.0,,
2018.0,1423,never married,,2453.5,1.0,disagree,
2018.0,1424,married,50.0,47317.5,2.0,strongly agree,
2018.0,1425,married,40.0,38555.0,2.0,,
2018.0,1426,never married,36.0,3855.5,0.0,neither agree nor disagree,
2018.0,1427,widowed,,3154.5,1.0,,
2018.0,1428,married,,,4.0,agree,
2018.0,1429,divorced,12.0,19277.5,2.0,,
2018.0,1430,divorced,,,2.0,agree,
2018.0,1431,widowed,,,5.0,disagree,
2018.0,1432,divorced,40.0,19277.5,1.0,disagree,
2018.0,1433,never married,48.0,57832.5,0.0,disagree,
2018.0,1434,divorced,50.0,38555.0,0.0,disagree,
2018.0,1435,separated,70.0,31545.0,1.0,,
2018.0,1436,widowed,,,2.0,agree,
2018.0,1437,never married,,,0.0,,
2018.0,1438,never married,40.0,22782.5,3.0,neither agree nor disagree,
2018.0,1439,separated,35.0,14896.249999999998,1.0,disagree,
2018.0,1440,married,50.0,,0.0,,
2018.0,1441,married,16.0,14896.249999999998,2.0,disagree,
2018.0,1442,married,,,0.0,,
2018.0,1443,never married,40.0,31545.0,0.0,,
2018.0,1444,never married,,,1.0,neither agree nor disagree,
2018.0,1445,never married,,14896.249999999998,0.0,,
2018.0,1446,married,60.0,182695.90984,2.0,disagree,
2018.0,1447,never married,89.0,7886.249999999999,2.0,,
2018.0,1448,married,40.0,14896.249999999998,0.0,disagree,
2018.0,1449,divorced,,,2.0,agree,
2018.0,1450,divorced,,,7.0,strongly disagree,
2018.0,1451,married,40.0,47317.5,1.0,,
2018.0,1452,widowed,,,2.0,agree,
2018.0,1453,married,40.0,47317.5,2.0,agree,
2018.0,1454,married,,22782.5,3.0,,
2018.0,1455,never married,,2453.5,2.0,disagree,
2018.0,1456,married,,,2.0,,
2018.0,1457,married,40.0,7886.249999999999,3.0,agree,
2018.0,1458,never married,40.0,57832.5,1.0,,
2018.0,1459,never married,,,2.0,strongly agree,
2018.0,1460,married,35.0,70100.0,3.0,neither agree nor disagree,
2018.0,1461,married,,,0.0,,
2018.0,1462,divorced,40.0,7886.249999999999,5.0,,
2018.0,1463,separated,,,2.0,,
2018.0,1464,never married,70.0,14896.249999999998,2.0,agree,
2018.0,1465,married,40.0,11391.25,4.0,agree,
2018.0,1466,divorced,40.0,47317.5,1.0,,
2018.0,1467,divorced,,,0.0,strongly disagree,
2018.0,1468,never married,44.0,22782.5,1.0,disagree,
2018.0,1469,married,50.0,70100.0,2.0,,
2018.0,1470,never married,40.0,350.5,1.0,disagree,
2018.0,1471,widowed,25.0,38555.0,0.0,strongly disagree,
2018.0,1472,married,40.0,26287.5,5.0,agree,
2018.0,1473,divorced,40.0,22782.5,2.0,agree,
2018.0,1474,married,50.0,,4.0,agree,
2018.0,1475,divorced,45.0,13143.75,3.0,,
2018.0,1476,married,38.0,,3.0,disagree,
2018.0,1477,divorced,40.0,9638.75,2.0,agree,
2018.0,1478,never married,,9638.75,2.0,,
2018.0,1479,never married,50.0,57832.5,0.0,disagree,
2018.0,1480,never married,,,3.0,agree,
2018.0,1481,never married,30.0,3855.5,0.0,,
2018.0,1482,never married,50.0,22782.5,0.0,disagree,
2018.0,1483,married,,,0.0,,
2018.0,1484,married,,11391.25,2.0,neither agree nor disagree,
2018.0,1485,divorced,30.0,182695.90984,0.0,,
2018.0,1486,divorced,,7886.249999999999,2.0,disagree,
2018.0,1487,married,50.0,47317.5,2.0,agree,
2018.0,1488,married,,,3.0,,
2018.0,1489,married,,182695.90984,2.0,,
2018.0,1490,married,40.0,84120.0,2.0,agree,
2018.0,1491,married,40.0,84120.0,2.0,disagree,
2018.0,1492,married,,182695.90984,0.0,disagree,
2018.0,1493,divorced,,,2.0,agree,
2018.0,1494,never married,,,3.0,,
2018.0,1495,divorced,,,2.0,,
2018.0,1496,married,,1402.0,1.0,disagree,
2018.0,1497,never married,,,8.0,strongly agree,
2018.0,1498,divorced,,,3.0,strongly agree,
2018.0,1499,married,50.0,19277.5,4.0,,
2018.0,1500,married,40.0,16648.75,5.0,agree,
2018.0,1501,never married,34.0,16648.75,0.0,neither agree nor disagree,
2018.0,1502,married,,,2.0,strongly disagree,
2018.0,1503,widowed,,,0.0,disagree,
2018.0,1504,married,30.0,19277.5,2.0,agree,
2018.0,1505,never married,72.0,26287.5,1.0,agree,
2018.0,1506,married,12.0,2453.5,4.0,,
2018.0,1507,never married,45.0,19277.5,2.0,strongly disagree,
2018.0,1508,married,,,5.0,strongly agree,
2018.0,1509,divorced,10.0,3855.5,4.0,agree,
2018.0,1510,married,35.0,7886.249999999999,1.0,neither agree nor disagree,
2018.0,1511,never married,36.0,31545.0,0.0,,
2018.0,1512,never married,50.0,6309.0,0.0,agree,
2018.0,1513,married,,,2.0,agree,
2018.0,1514,married,20.0,1402.0,2.0,strongly agree,
2018.0,1515,divorced,46.0,22782.5,2.0,,
2018.0,1516,never married,,,1.0,strongly agree,
2018.0,1517,separated,36.0,16648.75,1.0,disagree,
2018.0,1518,divorced,,,2.0,,
2018.0,1519,married,16.0,19277.5,1.0,disagree,
2018.0,1520,widowed,,,2.0,neither agree nor disagree,
2018.0,1521,divorced,15.0,3154.5,1.0,,
2018.0,1522,divorced,,,3.0,agree,
2018.0,1523,divorced,20.0,7886.249999999999,3.0,agree,
2018.0,1524,married,50.0,31545.0,3.0,,
2018.0,1525,married,,,4.0,,
2018.0,1526,married,,47317.5,3.0,agree,
2018.0,1527,married,,,3.0,,
2018.0,1528,married,40.0,,2.0,strongly agree,
2018.0,1529,divorced,40.0,13143.75,3.0,agree,
2018.0,1530,divorced,,,4.0,agree,
2018.0,1531,never married,,,2.0,neither agree nor disagree,
2018.0,1532,divorced,,,2.0,neither agree nor disagree,
2018.0,1533,never married,76.0,31545.0,1.0,disagree,
2018.0,1534,never married,45.0,9638.75,1.0,strongly disagree,
2018.0,1535,married,60.0,16648.75,2.0,disagree,
2018.0,1536,married,,,2.0,neither agree nor disagree,
2018.0,1537,never married,,350.5,5.0,,
2018.0,1538,never married,30.0,350.5,1.0,disagree,
2018.0,1539,married,30.0,13143.75,8.0,disagree,
2018.0,1540,never married,,3855.5,2.0,,
2018.0,1541,married,50.0,47317.5,1.0,disagree,
2018.0,1542,never married,40.0,,3.0,disagree,
2018.0,1543,married,,,2.0,,
2018.0,1544,divorced,24.0,5257.5,2.0,,
2018.0,1545,divorced,,,3.0,,
2018.0,1546,married,35.0,22782.5,2.0,agree,
2018.0,1547,married,43.0,,0.0,,
2018.0,1548,married,8.0,,0.0,strongly agree,
2018.0,1549,married,55.0,47317.5,0.0,neither agree nor disagree,
2018.0,1550,divorced,,,7.0,agree,
2018.0,1551,divorced,,,2.0,disagree,
2018.0,1552,married,40.0,14896.249999999998,0.0,neither agree nor disagree,
2018.0,1553,never married,,,3.0,,
2018.0,1554,married,50.0,14896.249999999998,2.0,agree,
2018.0,1555,married,40.0,31545.0,0.0,,
2018.0,1556,married,12.0,57832.5,2.0,agree,
2018.0,1557,widowed,,,4.0,,
2018.0,1558,married,25.0,31545.0,1.0,agree,
2018.0,1559,never married,,,0.0,,
2018.0,1560,never married,24.0,13143.75,3.0,disagree,
2018.0,1561,married,40.0,26287.5,3.0,disagree,
2018.0,1562,married,50.0,70100.0,0.0,disagree,
2018.0,1563,married,,,0.0,,
2018.0,1564,widowed,36.0,14896.249999999998,1.0,agree,
2018.0,1565,married,46.0,,2.0,agree,
2018.0,1566,married,58.0,31545.0,6.0,agree,
2018.0,1567,separated,40.0,38555.0,2.0,disagree,
2018.0,1568,married,65.0,57832.5,1.0,,
2018.0,1569,divorced,15.0,9638.75,1.0,neither agree nor disagree,
2018.0,1570,never married,15.0,31545.0,0.0,,
2018.0,1571,widowed,,,3.0,agree,
2018.0,1572,never married,,7886.249999999999,0.0,,
2018.0,1573,never married,,,0.0,,
2018.0,1574,married,10.0,3855.5,2.0,agree,
2018.0,1575,separated,,,3.0,,
2018.0,1576,married,,,4.0,agree,
2018.0,1577,never married,35.0,9638.75,2.0,disagree,
2018.0,1578,married,55.0,31545.0,1.0,,
2018.0,1579,married,40.0,31545.0,1.0,disagree,
2018.0,1580,married,,,3.0,agree,
2018.0,1581,married,50.0,,1.0,,
2018.0,1582,married,,,2.0,neither agree nor disagree,
2018.0,1583,never married,70.0,3154.5,1.0,,
2018.0,1584,divorced,65.0,84120.0,5.0,disagree,
2018.0,1585,married,40.0,38555.0,2.0,,
2018.0,1586,married,,,1.0,disagree,
2018.0,1587,never married,27.0,,0.0,agree,
2018.0,1588,never married,40.0,2453.5,0.0,agree,
2018.0,1589,widowed,,,5.0,agree,
2018.0,1590,widowed,,,3.0,disagree,
2018.0,1591,never married,45.0,,0.0,,
2018.0,1592,widowed,,,1.0,disagree,
2018.0,1593,married,,,5.0,agree,
2018.0,1594,divorced,,,4.0,,
2018.0,1595,married,,38555.0,2.0,disagree,
2018.0,1596,widowed,,,3.0,agree,
2018.0,1597,widowed,,,0.0,,
2018.0,1598,never married,,,0.0,agree,
2018.0,1599,divorced,32.0,9638.75,3.0,,
2018.0,1600,never married,40.0,26287.5,0.0,,
2018.0,1601,married,,,2.0,strongly agree,
2018.0,1602,married,35.0,6309.0,7.0,,
2018.0,1603,divorced,48.0,,1.0,neither agree nor disagree,
2018.0,1604,never married,40.0,6309.0,2.0,,
2018.0,1605,widowed,,,4.0,,
2018.0,1606,never married,32.0,26287.5,0.0,disagree,
2018.0,1607,never married,60.0,,1.0,,
2018.0,1608,never married,,,0.0,agree,
2018.0,1609,never married,45.0,22782.5,1.0,disagree,
2018.0,1610,never married,40.0,,0.0,,
2018.0,1611,never married,60.0,22782.5,2.0,agree,
2018.0,1612,never married,,,0.0,,
2018.0,1613,married,,19277.5,1.0,strongly disagree,
2018.0,1614,married,,,2.0,agree,
2018.0,1615,never married,36.0,1402.0,0.0,,
2018.0,1616,married,40.0,38555.0,2.0,agree,
2018.0,1617,never married,,1402.0,0.0,,
2018.0,1618,never married,40.0,14896.249999999998,0.0,agree,
2018.0,1619,married,,,4.0,,
2018.0,1620,married,50.0,182695.90984,3.0,neither agree nor disagree,
2018.0,1621,married,1.0,,2.0,disagree,
2018.0,1622,married,45.0,47317.5,1.0,,
2018.0,1623,married,35.0,22782.5,1.0,strongly disagree,
2018.0,1624,married,,,4.0,agree,
2018.0,1625,never married,,,0.0,agree,
2018.0,1626,never married,,14896.249999999998,4.0,neither agree nor disagree,
2018.0,1627,divorced,,,0.0,,
2018.0,1628,never married,57.0,,0.0,neither agree nor disagree,
2018.0,1629,married,,,3.0,agree,
2018.0,1630,married,,,4.0,agree,
2018.0,1631,married,,,5.0,agree,
2018.0,1632,never married,40.0,,0.0,,
2018.0,1633,married,20.0,14896.249999999998,2.0,,
2018.0,1634,divorced,60.0,47317.5,5.0,disagree,
2018.0,1635,widowed,,,3.0,agree,
2018.0,1636,divorced,,,3.0,,
2018.0,1637,married,60.0,182695.90984,3.0,disagree,
2018.0,1638,married,44.0,26287.5,1.0,strongly disagree,
2018.0,1639,widowed,60.0,16648.75,2.0,disagree,
2018.0,1640,married,,,3.0,,
2018.0,1641,widowed,,,2.0,strongly agree,
2018.0,1642,married,40.0,19277.5,0.0,neither agree nor disagree,
2018.0,1643,married,,,2.0,agree,
2018.0,1644,married,54.0,31545.0,2.0,,
2018.0,1645,divorced,,,1.0,disagree,
2018.0,1646,divorced,,,2.0,neither agree nor disagree,
2018.0,1647,divorced,,,3.0,,
2018.0,1648,divorced,,,2.0,agree,
2018.0,1649,never married,40.0,19277.5,0.0,,
2018.0,1650,widowed,,,2.0,agree,
2018.0,1651,never married,40.0,14896.249999999998,0.0,agree,
2018.0,1652,never married,40.0,16648.75,2.0,,
2018.0,1653,divorced,,,0.0,,
2018.0,1654,married,38.0,19277.5,1.0,strongly disagree,
2018.0,1655,married,52.0,57832.5,4.0,neither agree nor disagree,
2018.0,1656,married,,,0.0,,
2018.0,1657,married,49.0,38555.0,0.0,agree,
2018.0,1658,divorced,50.0,31545.0,0.0,,
2018.0,1659,married,65.0,22782.5,2.0,strongly agree,
2018.0,1660,divorced,,,5.0,neither agree nor disagree,
2018.0,1661,divorced,35.0,16648.75,1.0,,
2018.0,1662,divorced,25.0,6309.0,2.0,agree,
2018.0,1663,never married,32.0,9638.75,0.0,,
2018.0,1664,widowed,40.0,70100.0,0.0,disagree,
2018.0,1665,divorced,1.0,31545.0,3.0,,
2018.0,1666,widowed,,,6.0,agree,
2018.0,1667,widowed,45.0,31545.0,0.0,agree,
2018.0,1668,married,,,3.0,neither agree nor disagree,
2018.0,1669,married,50.0,84120.0,2.0,agree,
2018.0,1670,married,48.0,31545.0,2.0,,
2018.0,1671,never married,48.0,26287.5,0.0,disagree,
2018.0,1672,divorced,30.0,26287.5,4.0,,
2018.0,1673,married,40.0,31545.0,2.0,agree,
2018.0,1674,divorced,,,1.0,,
2018.0,1675,married,16.0,22782.5,6.0,agree,
2018.0,1676,divorced,,,2.0,agree,
2018.0,1677,married,16.0,14896.249999999998,1.0,agree,
2018.0,1678,married,46.0,19277.5,1.0,neither agree nor disagree,
2018.0,1679,divorced,37.0,26287.5,1.0,agree,
2018.0,1680,married,60.0,3154.5,2.0,agree,
2018.0,1681,married,40.0,70100.0,0.0,,
2018.0,1682,married,50.0,47317.5,1.0,neither agree nor disagree,
2018.0,1683,married,,,2.0,disagree,
2018.0,1684,married,,,4.0,,
2018.0,1685,divorced,40.0,31545.0,0.0,,
2018.0,1686,married,40.0,,4.0,strongly disagree,
2018.0,1687,never married,25.0,,0.0,,
2018.0,1688,divorced,55.0,47317.5,0.0,agree,
2018.0,1689,never married,26.0,,0.0,,
2018.0,1690,widowed,,,2.0,agree,
2018.0,1691,divorced,25.0,9638.75,3.0,agree,
2018.0,1692,married,40.0,31545.0,0.0,disagree,
2018.0,1693,widowed,,,5.0,,
2018.0,1694,never married,,47317.5,0.0,agree,
2018.0,1695,separated,,,0.0,,
2018.0,1696,divorced,,,7.0,disagree,
2018.0,1697,divorced,,,2.0,agree,
2018.0,1698,never married,,,1.0,,
2018.0,1699,married,55.0,2453.5,3.0,neither agree nor disagree,
2018.0,1700,married,,,2.0,agree,
2018.0,1701,married,,,0.0,,
2018.0,1702,divorced,53.0,47317.5,0.0,strongly agree,
2018.0,1703,divorced,,31545.0,2.0,strongly agree,
2018.0,1704,never married,50.0,1402.0,0.0,neither agree nor disagree,
2018.0,1705,divorced,,,0.0,,
2018.0,1706,married,45.0,84120.0,4.0,strongly agree,
2018.0,1707,never married,20.0,,0.0,agree,
2018.0,1708,never married,30.0,19277.5,0.0,disagree,
2018.0,1709,married,,6309.0,0.0,agree,
2018.0,1710,never married,,,0.0,,
2018.0,1711,widowed,40.0,,2.0,strongly agree,
2018.0,1712,never married,,,2.0,disagree,
2018.0,1713,never married,,,0.0,strongly agree,
2018.0,1714,divorced,40.0,182695.90984,1.0,disagree,
2018.0,1715,never married,,3154.5,0.0,disagree,
2018.0,1716,never married,,,0.0,neither agree nor disagree,
2018.0,1717,never married,,,0.0,agree,
2018.0,1718,never married,,,0.0,agree,
2018.0,1719,never married,54.0,16648.75,2.0,strongly disagree,
2018.0,1720,married,40.0,3154.5,2.0,,
2018.0,1721,widowed,,,3.0,neither agree nor disagree,
2018.0,1722,divorced,40.0,47317.5,2.0,,
2018.0,1723,married,40.0,47317.5,2.0,agree,
2018.0,1724,never married,29.0,22782.5,2.0,disagree,
2018.0,1725,married,60.0,31545.0,0.0,neither agree nor disagree,
2018.0,1726,divorced,40.0,38555.0,1.0,disagree,
2018.0,1727,divorced,,,3.0,disagree,
2018.0,1728,divorced,,,5.0,strongly agree,
2018.0,1729,never married,43.0,7886.249999999999,0.0,,
2018.0,1730,never married,55.0,19277.5,1.0,agree,
2018.0,1731,never married,50.0,22782.5,0.0,,
2018.0,1732,married,40.0,,2.0,neither agree nor disagree,
2018.0,1733,married,40.0,26287.5,0.0,agree,
2018.0,1734,married,,,2.0,disagree,
2018.0,1735,married,,,3.0,agree,
2018.0,1736,married,,,2.0,agree,
2018.0,1737,married,42.0,26287.5,2.0,agree,
2018.0,1738,married,40.0,16648.75,3.0,agree,
2018.0,1739,never married,60.0,,0.0,,
2018.0,1740,divorced,,,0.0,,
2018.0,1741,never married,,,1.0,neither agree nor disagree,
2018.0,1742,divorced,42.0,38555.0,0.0,,
2018.0,1743,widowed,,,2.0,agree,
2018.0,1744,married,45.0,47317.5,4.0,,
2018.0,1745,widowed,,11391.25,1.0,agree,
2018.0,1746,divorced,,,1.0,agree,
2018.0,1747,never married,55.0,2453.5,6.0,agree,
2018.0,1748,widowed,45.0,31545.0,2.0,disagree,
2018.0,1749,never married,45.0,14896.249999999998,1.0,,
2018.0,1750,married,60.0,70100.0,3.0,,
2018.0,1751,divorced,37.0,9638.75,1.0,agree,
2018.0,1752,married,60.0,98140.0,2.0,,
2018.0,1753,married,,350.5,2.0,disagree,
2018.0,1754,widowed,40.0,38555.0,1.0,agree,
2018.0,1755,widowed,,,3.0,agree,
2018.0,1756,married,40.0,14896.249999999998,2.0,agree,
2018.0,1757,married,,,2.0,agree,
2018.0,1758,never married,45.0,47317.5,0.0,agree,
2018.0,1759,never married,,,0.0,neither agree nor disagree,
2018.0,1760,married,45.0,47317.5,2.0,,
2018.0,1761,married,40.0,38555.0,3.0,neither agree nor disagree,
2018.0,1762,married,,,4.0,,
2018.0,1763,married,50.0,98140.0,5.0,disagree,
2018.0,1764,widowed,,38555.0,2.0,,
2018.0,1765,married,40.0,31545.0,2.0,agree,
2018.0,1766,married,50.0,,1.0,disagree,
2018.0,1767,married,40.0,22782.5,0.0,neither agree nor disagree,
2018.0,1768,never married,80.0,22782.5,1.0,agree,
2018.0,1769,married,70.0,47317.5,0.0,,
2018.0,1770,never married,44.0,,0.0,neither agree nor disagree,
2018.0,1771,divorced,48.0,70100.0,0.0,strongly disagree,
2018.0,1772,widowed,,,5.0,agree,
2018.0,1773,divorced,,,2.0,agree,
2018.0,1774,divorced,,,2.0,strongly disagree,
2018.0,1775,married,40.0,350.5,0.0,,
2018.0,1776,married,,19277.5,1.0,,
2018.0,1777,widowed,,,4.0,agree,
2018.0,1778,married,37.0,16648.75,3.0,,
2018.0,1779,never married,,,0.0,,
2018.0,1780,never married,,,0.0,disagree,
2018.0,1781,married,70.0,70100.0,2.0,,
2018.0,1782,never married,50.0,14896.249999999998,1.0,,
2018.0,1783,never married,40.0,,1.0,neither agree nor disagree,
2018.0,1784,widowed,45.0,350.5,3.0,agree,
2018.0,1785,married,,38555.0,3.0,disagree,
2018.0,1786,married,40.0,,2.0,,
2018.0,1787,married,50.0,47317.5,2.0,disagree,
2018.0,1788,married,20.0,19277.5,3.0,disagree,
2018.0,1789,divorced,32.0,47317.5,0.0,agree,
2018.0,1790,married,25.0,1402.0,2.0,agree,
2018.0,1791,married,46.0,,4.0,,
2018.0,1792,divorced,45.0,,0.0,neither agree nor disagree,
2018.0,1793,married,,,2.0,,
2018.0,1794,never married,51.0,11391.25,2.0,strongly agree,
2018.0,1795,never married,,,1.0,neither agree nor disagree,
2018.0,1796,married,65.0,57832.5,3.0,,
2018.0,1797,never married,48.0,38555.0,0.0,agree,
2018.0,1798,widowed,,,2.0,neither agree nor disagree,
2018.0,1799,married,40.0,31545.0,2.0,,
2018.0,1800,never married,70.0,22782.5,1.0,agree,
2018.0,1801,divorced,35.0,31545.0,3.0,,
2018.0,1802,married,,,4.0,disagree,
2018.0,1803,married,40.0,57832.5,5.0,agree,
2018.0,1804,married,40.0,57832.5,1.0,disagree,
2018.0,1805,married,60.0,31545.0,5.0,,
2018.0,1806,married,16.0,19277.5,2.0,agree,
2018.0,1807,married,40.0,,3.0,,
2018.0,1808,never married,40.0,14896.249999999998,0.0,disagree,
2018.0,1809,married,60.0,31545.0,2.0,,
2018.0,1810,married,40.0,84120.0,1.0,agree,
2018.0,1811,married,60.0,22782.5,4.0,agree,
2018.0,1812,married,,,2.0,,
2018.0,1813,widowed,,,2.0,strongly agree,
2018.0,1814,divorced,40.0,47317.5,2.0,agree,
2018.0,1815,separated,,,3.0,,
2018.0,1816,widowed,,,6.0,agree,
2018.0,1817,divorced,50.0,26287.5,0.0,,
2018.0,1818,divorced,46.0,70100.0,2.0,agree,
2018.0,1819,divorced,,,2.0,disagree,
2018.0,1820,never married,28.0,6309.0,1.0,,
2018.0,1821,married,,9638.75,8.0,agree,
2018.0,1822,divorced,60.0,84120.0,1.0,disagree,
2018.0,1823,married,,,0.0,agree,
2018.0,1824,married,50.0,,0.0,neither agree nor disagree,
2018.0,1825,married,35.0,84120.0,5.0,agree,
2018.0,1826,married,,,3.0,,
2018.0,1827,married,50.0,47317.5,2.0,agree,
2018.0,1828,married,,2453.5,2.0,disagree,
2018.0,1829,divorced,60.0,98140.0,4.0,,
2018.0,1830,never married,50.0,22782.5,0.0,agree,
2018.0,1831,married,,,1.0,neither agree nor disagree,
2018.0,1832,never married,40.0,31545.0,2.0,agree,
2018.0,1833,never married,20.0,7886.249999999999,0.0,,
2018.0,1834,never married,,,1.0,,
2018.0,1835,never married,42.0,,1.0,agree,
2018.0,1836,never married,60.0,,3.0,,
2018.0,1837,married,89.0,16648.75,3.0,disagree,
2018.0,1838,married,,,2.0,,
2018.0,1839,divorced,,26287.5,2.0,agree,
