year,id,marital,hrs1,conrinc,childs,meovrwrk,hlthdep
2018.0,529.0,married,,,2.0,agree,
2018.0,530.0,divorced,45.0,38555.0,1.0,,
2018.0,531.0,never married,48.0,1402.0,0.0,agree,
2018.0,532.0,divorced,,,6.0,disagree,
2018.0,533.0,never married,40.0,31545.0,1.0,agree,
2018.0,534.0,married,40.0,70100.0,2.0,,
2018.0,535.0,married,,,3.0,neither agree nor disagree,
2018.0,536.0,married,18.0,6309.0,0.0,,
2018.0,537.0,widowed,,,6.0,disagree,
2018.0,538.0,married,44.0,57832.5,2.0,disagree,
2018.0,539.0,married,60.0,22782.5,3.0,,
2018.0,540.0,married,40.0,22782.5,2.0,disagree,
2018.0,541.0,divorced,55.0,70100.0,2.0,,
2018.0,542.0,married,,,2.0,agree,
2018.0,543.0,never married,60.0,70100.0,0.0,strongly disagree,
2018.0,544.0,married,50.0,57832.5,4.0,,
2018.0,545.0,divorced,30.0,47317.5,2.0,disagree,
2018.0,546.0,married,,,2.0,,
2018.0,547.0,married,,,3.0,strongly agree,
2018.0,548.0,never married,,,2.0,strongly disagree,
2018.0,549.0,widowed,,,4.0,disagree,
2018.0,550.0,divorced,,,2.0,neither agree nor disagree,
2018.0,551.0,married,5.0,14896.249999999998,2.0,strongly agree,
2018.0,552.0,divorced,30.0,182695.90984,1.0,agree,
2018.0,553.0,married,55.0,70100.0,2.0,disagree,
2018.0,554.0,never married,20.0,4556.5,0.0,,
2018.0,555.0,married,36.0,,2.0,neither agree nor disagree,
2018.0,556.0,married,25.0,7886.249999999999,4.0,disagree,
2018.0,557.0,married,,,3.0,neither agree nor disagree,
2018.0,558.0,widowed,,,2.0,,
2018.0,559.0,married,50.0,38555.0,3.0,agree,
2018.0,560.0,never married,89.0,38555.0,0.0,,
2018.0,561.0,widowed,,,2.0,agree,
2018.0,562.0,married,25.0,2453.5,2.0,agree,
2018.0,563.0,never married,45.0,47317.5,0.0,neither agree nor disagree,
2018.0,564.0,married,40.0,57832.5,2.0,agree,
2018.0,565.0,never married,40.0,14896.249999999998,0.0,,
2018.0,566.0,widowed,,,2.0,,
2018.0,567.0,married,40.0,26287.5,2.0,disagree,
2018.0,568.0,divorced,,,2.0,agree,
2018.0,569.0,married,50.0,112160.0,3.0,disagree,
2018.0,570.0,married,45.0,,0.0,disagree,
2018.0,571.0,never married,40.0,,0.0,disagree,
2018.0,572.0,never married,55.0,22782.5,0.0,,
2018.0,573.0,married,60.0,57832.5,0.0,agree,
2018.0,574.0,never married,60.0,47317.5,0.0,,
2018.0,575.0,never married,,1402.0,3.0,,
2018.0,576.0,divorced,20.0,2453.5,6.0,disagree,
2018.0,577.0,never married,,,0.0,,
2018.0,578.0,separated,40.0,13143.75,1.0,,
2018.0,579.0,never married,,22782.5,3.0,disagree,
2018.0,580.0,divorced,,,1.0,neither agree nor disagree,
2018.0,581.0,never married,37.0,38555.0,0.0,strongly disagree,
2018.0,582.0,never married,20.0,,0.0,strongly disagree,
2018.0,583.0,divorced,40.0,31545.0,1.0,,
2018.0,584.0,never married,45.0,16648.75,1.0,agree,
2018.0,585.0,married,17.0,5257.5,2.0,,
2018.0,586.0,never married,30.0,7886.249999999999,3.0,disagree,
2018.0,587.0,married,40.0,31545.0,2.0,agree,
2018.0,588.0,widowed,32.0,19277.5,1.0,disagree,
2018.0,589.0,divorced,40.0,38555.0,3.0,disagree,
2018.0,590.0,married,40.0,26287.5,2.0,agree,
2018.0,591.0,never married,20.0,,0.0,disagree,
2018.0,592.0,never married,25.0,16648.75,1.0,,
2018.0,593.0,divorced,36.0,38555.0,4.0,disagree,
2018.0,594.0,married,22.0,3154.5,3.0,,
2018.0,595.0,widowed,,,3.0,strongly disagree,
2018.0,596.0,married,40.0,,1.0,disagree,
2018.0,597.0,never married,50.0,19277.5,1.0,agree,
2018.0,598.0,married,,112160.0,0.0,,
2018.0,599.0,married,60.0,98140.0,1.0,agree,
2018.0,600.0,never married,38.0,3855.5,0.0,strongly agree,
2018.0,601.0,married,,,1.0,strongly agree,
2018.0,602.0,married,,,1.0,agree,
2018.0,603.0,married,50.0,38555.0,3.0,strongly agree,
2018.0,604.0,never married,,350.5,0.0,agree,
2018.0,605.0,never married,,182695.90984,0.0,disagree,
2018.0,606.0,never married,,2453.5,2.0,disagree,
2018.0,607.0,married,,,4.0,disagree,
2018.0,608.0,married,30.0,13143.75,3.0,disagree,
2018.0,609.0,married,,,3.0,,
2018.0,610.0,never married,45.0,3154.5,0.0,agree,
2018.0,611.0,married,30.0,,6.0,agree,
2018.0,612.0,divorced,32.0,,5.0,,
2018.0,613.0,divorced,70.0,38555.0,2.0,strongly agree,
2018.0,614.0,married,,,1.0,strongly agree,
2018.0,615.0,never married,,,3.0,disagree,
2018.0,616.0,married,,,2.0,,
2018.0,617.0,never married,,,0.0,,
2018.0,618.0,married,,,2.0,strongly agree,
2018.0,619.0,married,,,2.0,,
2018.0,620.0,widowed,,,4.0,agree,
2018.0,621.0,married,,,2.0,disagree,
2018.0,622.0,divorced,13.0,11391.25,3.0,disagree,
2018.0,623.0,never married,60.0,57832.5,1.0,neither agree nor disagree,
2018.0,624.0,married,53.0,47317.5,2.0,strongly agree,
2018.0,625.0,married,,,3.0,agree,
2018.0,626.0,separated,72.0,70100.0,3.0,,
2018.0,627.0,married,,,1.0,agree,
2018.0,628.0,never married,50.0,26287.5,1.0,,
2018.0,629.0,separated,,,1.0,agree,
2018.0,630.0,divorced,30.0,,3.0,agree,
2018.0,631.0,married,25.0,,1.0,,
2018.0,632.0,never married,,13143.75,3.0,disagree,
2018.0,633.0,never married,40.0,26287.5,1.0,,
2018.0,634.0,never married,,26287.5,1.0,disagree,
2018.0,635.0,divorced,40.0,57832.5,3.0,,
2018.0,636.0,separated,32.0,7886.249999999999,4.0,,
2018.0,637.0,married,40.0,19277.5,1.0,disagree,
2018.0,638.0,married,,9638.75,6.0,neither agree nor disagree,
2018.0,639.0,never married,36.0,26287.5,1.0,disagree,
2018.0,640.0,married,15.0,2453.5,3.0,neither agree nor disagree,
2018.0,641.0,married,,31545.0,1.0,agree,
2018.0,642.0,divorced,50.0,47317.5,4.0,,
2018.0,643.0,married,75.0,98140.0,2.0,strongly disagree,
2018.0,644.0,married,40.0,6309.0,1.0,strongly agree,
2018.0,645.0,separated,,,2.0,,
2018.0,646.0,divorced,40.0,84120.0,0.0,disagree,
2018.0,647.0,married,52.0,182695.90984,3.0,agree,
2018.0,648.0,married,35.0,,2.0,strongly agree,
2018.0,649.0,never married,,7886.249999999999,0.0,neither agree nor disagree,
2018.0,650.0,never married,,14896.249999999998,0.0,disagree,
2018.0,651.0,divorced,,,5.0,disagree,
2018.0,652.0,never married,30.0,3154.5,2.0,neither agree nor disagree,
2018.0,653.0,never married,38.0,38555.0,0.0,agree,
2018.0,654.0,never married,25.0,22782.5,0.0,,
2018.0,655.0,never married,45.0,9638.75,2.0,strongly disagree,
2018.0,656.0,married,,22782.5,2.0,,
2018.0,657.0,married,52.0,31545.0,2.0,strongly disagree,
2018.0,658.0,married,40.0,47317.5,0.0,,
2018.0,659.0,never married,,57832.5,1.0,disagree,
2018.0,660.0,divorced,30.0,22782.5,2.0,agree,
2018.0,661.0,never married,,,0.0,,
2018.0,662.0,never married,60.0,,0.0,agree,
2018.0,663.0,married,40.0,26287.5,2.0,,
2018.0,664.0,married,28.0,16648.75,1.0,agree,
2018.0,665.0,married,20.0,26287.5,2.0,agree,
2018.0,666.0,married,40.0,,1.0,,
2018.0,667.0,never married,89.0,31545.0,0.0,agree,
2018.0,668.0,never married,40.0,5257.5,0.0,,
2018.0,669.0,married,,,2.0,agree,
2018.0,670.0,never married,55.0,,0.0,,
2018.0,671.0,married,16.0,9638.75,2.0,agree,
2018.0,672.0,married,20.0,182695.90984,4.0,,
2018.0,673.0,divorced,20.0,,1.0,disagree,
2018.0,674.0,never married,,3154.5,0.0,disagree,
2018.0,675.0,married,27.0,9638.75,2.0,agree,
2018.0,676.0,never married,40.0,16648.75,0.0,,
2018.0,677.0,divorced,48.0,26287.5,3.0,disagree,
2018.0,678.0,married,,,4.0,disagree,
2018.0,679.0,married,40.0,14896.249999999998,4.0,disagree,
2018.0,680.0,divorced,,,0.0,disagree,
2018.0,681.0,married,40.0,47317.5,2.0,,
2018.0,682.0,married,,26287.5,0.0,neither agree nor disagree,
2018.0,683.0,married,37.0,31545.0,2.0,agree,
2018.0,684.0,widowed,,,2.0,agree,
2018.0,685.0,married,40.0,57832.5,2.0,,
2018.0,686.0,never married,,11391.25,4.0,,
2018.0,687.0,married,,,2.0,agree,
2018.0,688.0,married,20.0,7886.249999999999,1.0,disagree,
2018.0,689.0,never married,32.0,,2.0,,
2018.0,690.0,widowed,,,0.0,disagree,
2018.0,691.0,married,30.0,31545.0,3.0,,
2018.0,692.0,divorced,37.0,13143.75,3.0,agree,
2018.0,693.0,divorced,30.0,31545.0,0.0,agree,
2018.0,694.0,widowed,,,2.0,agree,
2018.0,695.0,married,50.0,22782.5,1.0,agree,
2018.0,696.0,never married,60.0,19277.5,0.0,agree,
2018.0,697.0,divorced,,,4.0,agree,
2018.0,698.0,divorced,,,2.0,,
2018.0,699.0,divorced,20.0,,4.0,,
2018.0,700.0,widowed,,,6.0,,
2018.0,701.0,married,40.0,38555.0,3.0,agree,
2018.0,702.0,divorced,,,2.0,,
2018.0,703.0,divorced,,,3.0,agree,
2018.0,704.0,never married,30.0,7886.249999999999,2.0,agree,
2018.0,705.0,married,,,1.0,,
2018.0,706.0,divorced,50.0,57832.5,1.0,agree,
2018.0,707.0,married,40.0,112160.0,5.0,strongly agree,
2018.0,708.0,never married,40.0,57832.5,0.0,disagree,
2018.0,709.0,divorced,,,1.0,neither agree nor disagree,
2018.0,710.0,widowed,,,4.0,neither agree nor disagree,
2018.0,711.0,never married,22.0,,0.0,disagree,
2018.0,712.0,never married,,3154.5,0.0,,
2018.0,713.0,divorced,44.0,26287.5,0.0,disagree,
2018.0,714.0,divorced,,,2.0,,
2018.0,715.0,married,35.0,14896.249999999998,1.0,,
2018.0,716.0,married,40.0,98140.0,4.0,,
2018.0,717.0,never married,,,0.0,,
2018.0,718.0,married,,84120.0,1.0,neither agree nor disagree,
2018.0,719.0,married,50.0,98140.0,1.0,disagree,
2018.0,720.0,married,40.0,57832.5,2.0,agree,
2018.0,721.0,never married,,1402.0,0.0,,
2018.0,722.0,divorced,45.0,112160.0,2.0,strongly disagree,
2018.0,723.0,married,,,3.0,,
2018.0,724.0,never married,,,0.0,,
2018.0,725.0,never married,,,1.0,disagree,
2018.0,726.0,widowed,36.0,14896.249999999998,3.0,agree,
2018.0,727.0,divorced,53.0,38555.0,2.0,disagree,
2018.0,728.0,never married,20.0,3855.5,0.0,agree,
2018.0,729.0,divorced,40.0,38555.0,3.0,,
2018.0,730.0,never married,40.0,,0.0,strongly disagree,
2018.0,731.0,married,47.0,22782.5,1.0,disagree,
2018.0,732.0,never married,40.0,7886.249999999999,2.0,,
2018.0,733.0,married,,,3.0,strongly disagree,
2018.0,734.0,married,57.0,57832.5,2.0,strongly disagree,
2018.0,735.0,never married,42.0,5257.5,0.0,disagree,
2018.0,736.0,married,60.0,47317.5,2.0,,
2018.0,737.0,married,,,0.0,,
2018.0,738.0,never married,35.0,1402.0,0.0,,
2018.0,739.0,married,40.0,,4.0,,
2018.0,740.0,divorced,20.0,16648.75,1.0,neither agree nor disagree,
2018.0,741.0,married,40.0,19277.5,0.0,,
2018.0,742.0,never married,40.0,38555.0,0.0,,
2018.0,743.0,married,42.0,14896.249999999998,4.0,agree,
2018.0,744.0,widowed,37.0,31545.0,0.0,agree,
2018.0,745.0,never married,33.0,,0.0,,
2018.0,746.0,married,50.0,31545.0,3.0,agree,
2018.0,747.0,widowed,14.0,3855.5,1.0,agree,
2018.0,748.0,never married,20.0,11391.25,1.0,,
2018.0,749.0,never married,60.0,38555.0,0.0,,
2018.0,750.0,never married,,,2.0,strongly agree,
2018.0,751.0,married,,,2.0,,
2018.0,752.0,divorced,48.0,84120.0,3.0,disagree,
2018.0,753.0,never married,,,0.0,agree,
2018.0,754.0,never married,40.0,16648.75,0.0,,
2018.0,755.0,never married,40.0,22782.5,0.0,agree,
2018.0,756.0,never married,54.0,,0.0,,
2018.0,757.0,married,45.0,57832.5,0.0,neither agree nor disagree,
2018.0,758.0,married,,3855.5,0.0,,
2018.0,759.0,widowed,,,3.0,disagree,
2018.0,760.0,married,,31545.0,1.0,disagree,
2018.0,761.0,married,,,6.0,disagree,
2018.0,762.0,married,40.0,70100.0,2.0,strongly disagree,
2018.0,763.0,divorced,,38555.0,3.0,neither agree nor disagree,
2018.0,764.0,married,40.0,2453.5,0.0,,
2018.0,765.0,widowed,40.0,182695.90984,2.0,disagree,
2018.0,766.0,never married,45.0,98140.0,0.0,,
2018.0,767.0,widowed,,,3.0,agree,
2018.0,768.0,divorced,40.0,,2.0,strongly agree,
2018.0,769.0,divorced,16.0,19277.5,2.0,,
2018.0,770.0,never married,24.0,7886.249999999999,0.0,,
2018.0,771.0,divorced,,38555.0,3.0,disagree,
2018.0,772.0,divorced,,,2.0,neither agree nor disagree,
2018.0,773.0,never married,,,0.0,agree,
2018.0,774.0,widowed,27.0,,1.0,agree,
2018.0,775.0,married,,31545.0,3.0,,
2018.0,776.0,never married,68.0,11391.25,0.0,,
2018.0,777.0,married,,,0.0,agree,
2018.0,778.0,never married,50.0,57832.5,0.0,,
2018.0,779.0,married,40.0,31545.0,0.0,,
2018.0,780.0,never married,,,6.0,strongly disagree,
2018.0,781.0,married,40.0,31545.0,1.0,,
2018.0,782.0,widowed,50.0,,0.0,disagree,
2018.0,783.0,widowed,,,3.0,,
2018.0,784.0,divorced,32.0,11391.25,4.0,disagree,
2018.0,785.0,divorced,48.0,47317.5,1.0,agree,
2018.0,786.0,married,,26287.5,0.0,strongly agree,
2018.0,787.0,married,11.0,7886.249999999999,3.0,,
2018.0,788.0,never married,24.0,9638.75,0.0,strongly disagree,
2018.0,789.0,married,42.0,57832.5,2.0,agree,
2018.0,790.0,divorced,42.0,47317.5,2.0,,
2018.0,791.0,divorced,,,0.0,neither agree nor disagree,
2018.0,792.0,married,,,2.0,,
2018.0,793.0,never married,38.0,26287.5,3.0,disagree,
2018.0,794.0,married,32.0,14896.249999999998,2.0,,
2018.0,795.0,married,,,2.0,agree,
2018.0,796.0,widowed,15.0,,2.0,,
2018.0,797.0,never married,37.0,14896.249999999998,1.0,strongly disagree,
2018.0,798.0,married,89.0,7886.249999999999,0.0,agree,
2018.0,799.0,widowed,70.0,26287.5,3.0,disagree,
2018.0,800.0,never married,,,0.0,agree,
2018.0,801.0,married,,16648.75,6.0,,
2018.0,802.0,married,38.0,16648.75,0.0,disagree,
2018.0,803.0,never married,20.0,3855.5,0.0,strongly agree,
2018.0,804.0,married,15.0,7886.249999999999,3.0,agree,
2018.0,805.0,married,70.0,14896.249999999998,0.0,strongly agree,
2018.0,806.0,married,,,6.0,disagree,
2018.0,807.0,married,52.0,98140.0,3.0,agree,
2018.0,808.0,married,40.0,38555.0,3.0,,
2018.0,809.0,separated,40.0,19277.5,6.0,,
2018.0,810.0,never married,,,0.0,neither agree nor disagree,
2018.0,811.0,never married,40.0,31545.0,0.0,,
2018.0,812.0,never married,32.0,26287.5,0.0,,
2018.0,813.0,married,40.0,,3.0,strongly agree,
2018.0,814.0,married,32.0,13143.75,2.0,disagree,
2018.0,815.0,divorced,20.0,5257.5,2.0,strongly disagree,
2018.0,816.0,divorced,28.0,14896.249999999998,6.0,,
2018.0,817.0,never married,,,0.0,disagree,
2018.0,818.0,never married,,,0.0,,
2018.0,819.0,never married,,,0.0,agree,
2018.0,820.0,never married,,4556.5,0.0,,
2018.0,821.0,never married,45.0,7886.249999999999,0.0,neither agree nor disagree,
2018.0,822.0,married,,,3.0,,
2018.0,823.0,never married,,5257.5,0.0,,
2018.0,824.0,married,,,4.0,disagree,
2018.0,825.0,married,,,2.0,,
2018.0,826.0,divorced,48.0,47317.5,2.0,disagree,
2018.0,827.0,separated,40.0,,2.0,agree,
2018.0,828.0,married,40.0,98140.0,2.0,neither agree nor disagree,
2018.0,829.0,divorced,32.0,57832.5,2.0,,
2018.0,830.0,widowed,,,3.0,neither agree nor disagree,
2018.0,831.0,married,40.0,98140.0,0.0,,
2018.0,832.0,divorced,,,3.0,,
2018.0,833.0,never married,36.0,2453.5,0.0,disagree,
2018.0,834.0,married,60.0,182695.90984,2.0,agree,
2018.0,835.0,divorced,,38555.0,0.0,,
2018.0,836.0,married,60.0,182695.90984,5.0,agree,
2018.0,837.0,married,,,4.0,disagree,
2018.0,838.0,married,,,0.0,agree,
2018.0,839.0,divorced,40.0,38555.0,0.0,disagree,
2018.0,840.0,married,30.0,47317.5,0.0,agree,
2018.0,841.0,married,20.0,3855.5,4.0,strongly agree,
2018.0,842.0,never married,30.0,9638.75,3.0,,
2018.0,843.0,separated,40.0,14896.249999999998,3.0,agree,
2018.0,844.0,divorced,,,3.0,agree,
2018.0,845.0,married,40.0,47317.5,1.0,,
2018.0,846.0,never married,,,0.0,agree,
2018.0,847.0,married,84.0,22782.5,3.0,,
2018.0,848.0,married,40.0,31545.0,2.0,neither agree nor disagree,
2018.0,849.0,divorced,28.0,7886.249999999999,2.0,agree,
2018.0,850.0,married,30.0,26287.5,2.0,,
2018.0,851.0,married,,,3.0,disagree,
2018.0,852.0,never married,,31545.0,1.0,,
2018.0,853.0,married,,,7.0,agree,
2018.0,854.0,divorced,40.0,57832.5,4.0,disagree,
2018.0,855.0,never married,50.0,47317.5,0.0,disagree,
2018.0,856.0,married,54.0,38555.0,3.0,,
2018.0,857.0,married,,,6.0,agree,
2018.0,858.0,married,,,2.0,,
2018.0,859.0,married,1.0,70100.0,2.0,disagree,
2018.0,860.0,divorced,,,0.0,,
2018.0,861.0,never married,60.0,47317.5,0.0,agree,
2018.0,862.0,married,40.0,350.5,2.0,neither agree nor disagree,
2018.0,863.0,married,70.0,,3.0,,
2018.0,864.0,never married,,13143.75,0.0,,
2018.0,865.0,married,28.0,31545.0,4.0,strongly agree,
2018.0,866.0,married,,1402.0,1.0,neither agree nor disagree,
2018.0,867.0,never married,32.0,1402.0,0.0,,
2018.0,868.0,married,,,2.0,,
2018.0,869.0,divorced,50.0,47317.5,2.0,disagree,
2018.0,870.0,married,,9638.75,2.0,agree,
2018.0,871.0,never married,8.0,,6.0,,
2018.0,872.0,widowed,,,2.0,agree,
2018.0,873.0,married,28.0,9638.75,4.0,disagree,
2018.0,874.0,married,,,3.0,agree,
2018.0,875.0,married,,11391.25,6.0,,
2018.0,876.0,divorced,50.0,98140.0,0.0,disagree,
2018.0,877.0,married,40.0,47317.5,2.0,agree,
2018.0,878.0,married,15.0,,1.0,agree,
2018.0,879.0,divorced,,,1.0,disagree,
2018.0,880.0,married,55.0,47317.5,0.0,strongly disagree,
2018.0,881.0,married,,31545.0,2.0,agree,
2018.0,882.0,married,16.0,14896.249999999998,2.0,neither agree nor disagree,
2018.0,883.0,never married,35.0,,1.0,agree,
2018.0,884.0,married,40.0,22782.5,4.0,neither agree nor disagree,
2018.0,885.0,married,24.0,47317.5,3.0,disagree,
2018.0,886.0,widowed,,14896.249999999998,3.0,,
2018.0,887.0,divorced,40.0,31545.0,2.0,neither agree nor disagree,
2018.0,888.0,widowed,,,2.0,neither agree nor disagree,
2018.0,889.0,widowed,,,0.0,,
2018.0,890.0,widowed,40.0,16648.75,1.0,agree,
2018.0,891.0,never married,,,0.0,,
2018.0,892.0,divorced,35.0,22782.5,0.0,strongly disagree,
2018.0,893.0,widowed,,,3.0,,
2018.0,894.0,never married,16.0,,0.0,,
2018.0,895.0,never married,16.0,13143.75,0.0,disagree,
2018.0,896.0,divorced,61.0,47317.5,2.0,strongly agree,
2018.0,897.0,never married,,19277.5,0.0,disagree,
2018.0,898.0,married,,,1.0,,
2018.0,899.0,married,,,2.0,neither agree nor disagree,
2018.0,900.0,divorced,56.0,70100.0,2.0,strongly agree,
2018.0,901.0,married,,,2.0,,
2018.0,902.0,never married,43.0,38555.0,2.0,disagree,
2018.0,903.0,divorced,43.0,22782.5,0.0,,
2018.0,904.0,never married,62.0,22782.5,0.0,disagree,
2018.0,905.0,never married,,2453.5,3.0,agree,
2018.0,906.0,never married,,,0.0,,
2018.0,907.0,never married,40.0,1402.0,0.0,neither agree nor disagree,
2018.0,908.0,never married,,,4.0,agree,
2018.0,909.0,separated,,,2.0,neither agree nor disagree,
2018.0,910.0,divorced,,,0.0,,
2018.0,911.0,never married,,350.5,1.0,neither agree nor disagree,
2018.0,912.0,widowed,,16648.75,2.0,agree,
2018.0,913.0,married,40.0,22782.5,0.0,strongly disagree,
2018.0,914.0,never married,,38555.0,0.0,agree,
2018.0,915.0,divorced,40.0,38555.0,3.0,strongly agree,
2018.0,916.0,married,45.0,19277.5,1.0,agree,
2018.0,917.0,never married,28.0,,0.0,,
2018.0,918.0,married,60.0,26287.5,4.0,disagree,
2018.0,919.0,divorced,,,2.0,,
2018.0,920.0,married,,,1.0,disagree,
2018.0,921.0,widowed,,,3.0,,
2018.0,922.0,never married,60.0,22782.5,2.0,agree,
2018.0,923.0,divorced,85.0,19277.5,6.0,neither agree nor disagree,
2018.0,924.0,married,50.0,,2.0,neither agree nor disagree,
2018.0,925.0,widowed,40.0,98140.0,2.0,agree,
2018.0,926.0,married,40.0,,2.0,agree,
2018.0,927.0,married,60.0,,4.0,agree,
2018.0,928.0,married,62.0,57832.5,2.0,disagree,
2018.0,929.0,married,50.0,22782.5,2.0,,
2018.0,930.0,divorced,,,1.0,disagree,
2018.0,931.0,married,,,1.0,disagree,
2018.0,932.0,married,,,2.0,,
2018.0,933.0,married,,,2.0,agree,
2018.0,934.0,married,40.0,22782.5,4.0,,
2018.0,935.0,married,36.0,31545.0,2.0,neither agree nor disagree,
2018.0,936.0,married,,,1.0,,
2018.0,937.0,married,40.0,84120.0,2.0,agree,
2018.0,938.0,married,35.0,57832.5,2.0,,
2018.0,939.0,never married,20.0,1402.0,0.0,agree,
2018.0,940.0,married,,,4.0,disagree,
2018.0,941.0,separated,44.0,47317.5,3.0,disagree,
2018.0,942.0,never married,,,0.0,,
2018.0,943.0,widowed,,,3.0,agree,
2018.0,944.0,married,,,3.0,disagree,
2018.0,945.0,married,32.0,38555.0,3.0,,
2018.0,946.0,married,,,0.0,strongly disagree,
2018.0,947.0,married,,,2.0,disagree,
2018.0,948.0,married,40.0,16648.75,2.0,,
2018.0,949.0,married,40.0,,5.0,agree,
2018.0,950.0,never married,40.0,,0.0,neither agree nor disagree,
2018.0,951.0,married,,,4.0,strongly agree,
2018.0,952.0,widowed,20.0,,0.0,agree,
2018.0,953.0,separated,55.0,38555.0,0.0,,
2018.0,954.0,never married,20.0,,2.0,,
2018.0,955.0,divorced,,,3.0,agree,
2018.0,956.0,never married,,,0.0,,
2018.0,957.0,married,,,3.0,agree,
2018.0,958.0,married,,,5.0,strongly agree,
2018.0,959.0,married,,350.5,4.0,,
2018.0,960.0,married,55.0,31545.0,5.0,agree,
2018.0,961.0,married,40.0,22782.5,2.0,disagree,
2018.0,962.0,never married,40.0,22782.5,0.0,,
2018.0,963.0,married,58.0,47317.5,3.0,agree,
2018.0,964.0,widowed,,,2.0,,
2018.0,965.0,married,55.0,57832.5,0.0,disagree,
2018.0,966.0,married,40.0,,1.0,agree,
2018.0,967.0,never married,21.0,5257.5,2.0,,
2018.0,968.0,never married,40.0,38555.0,0.0,disagree,
2018.0,969.0,separated,42.0,70100.0,3.0,,
2018.0,970.0,divorced,40.0,19277.5,3.0,disagree,
2018.0,971.0,married,25.0,47317.5,4.0,,
2018.0,972.0,divorced,30.0,38555.0,3.0,strongly disagree,
2018.0,973.0,never married,35.0,31545.0,0.0,disagree,
2018.0,974.0,never married,40.0,16648.75,1.0,,
2018.0,975.0,never married,45.0,31545.0,2.0,agree,
2018.0,976.0,married,,,2.0,,
2018.0,977.0,married,60.0,84120.0,5.0,,
2018.0,978.0,divorced,41.0,182695.90984,2.0,agree,
2018.0,979.0,never married,,,0.0,disagree,
2018.0,980.0,married,50.0,57832.5,2.0,,
2018.0,981.0,married,54.0,38555.0,2.0,agree,
2018.0,982.0,married,35.0,31545.0,2.0,disagree,
2018.0,983.0,never married,,,0.0,,
2018.0,984.0,never married,,,2.0,disagree,
2018.0,985.0,married,65.0,84120.0,2.0,agree,
2018.0,986.0,never married,45.0,70100.0,0.0,disagree,
2018.0,987.0,never married,52.0,3855.5,0.0,disagree,
2018.0,988.0,married,40.0,70100.0,0.0,strongly disagree,
2018.0,989.0,married,10.0,350.5,4.0,,
2018.0,990.0,married,29.0,9638.75,2.0,agree,
2018.0,991.0,married,,,2.0,agree,
2018.0,992.0,never married,8.0,9638.75,0.0,neither agree nor disagree,
2018.0,993.0,never married,,5257.5,0.0,agree,
2018.0,994.0,married,,,1.0,disagree,
2018.0,995.0,never married,40.0,31545.0,0.0,disagree,
2018.0,996.0,never married,25.0,11391.25,0.0,,
2018.0,997.0,never married,,,5.0,,
2018.0,998.0,never married,54.0,,1.0,disagree,
2018.0,999.0,never married,36.0,9638.75,0.0,,
2018.0,1000.0,never married,40.0,26287.5,0.0,neither agree nor disagree,
2018.0,1001.0,married,16.0,,0.0,disagree,
2018.0,1002.0,separated,,,2.0,agree,
2018.0,1003.0,married,,,3.0,,
2018.0,1004.0,divorced,48.0,7886.249999999999,3.0,,
2018.0,1005.0,never married,50.0,,0.0,agree,
2018.0,1006.0,divorced,,70100.0,3.0,agree,
2018.0,1007.0,divorced,41.0,31545.0,3.0,,
2018.0,1008.0,married,,57832.5,2.0,,
2018.0,1009.0,divorced,40.0,31545.0,2.0,agree,
2018.0,1010.0,separated,60.0,182695.90984,2.0,agree,
2018.0,1011.0,widowed,25.0,13143.75,2.0,neither agree nor disagree,
2018.0,1012.0,never married,48.0,19277.5,0.0,,
2018.0,1013.0,married,40.0,57832.5,5.0,neither agree nor disagree,
2018.0,1014.0,married,45.0,57832.5,2.0,agree,
2018.0,1015.0,never married,49.0,70100.0,0.0,neither agree nor disagree,
2018.0,1016.0,married,70.0,31545.0,2.0,,
2018.0,1017.0,never married,,2453.5,0.0,agree,
2018.0,1018.0,never married,40.0,31545.0,3.0,agree,
2018.0,1019.0,married,70.0,22782.5,2.0,strongly agree,
2018.0,1020.0,never married,,,0.0,,
2018.0,1021.0,never married,45.0,31545.0,3.0,disagree,
2018.0,1022.0,never married,35.0,16648.75,2.0,disagree,
2018.0,1023.0,widowed,,,0.0,disagree,
2018.0,1024.0,married,,,0.0,,
2018.0,1025.0,married,60.0,182695.90984,4.0,agree,
2018.0,1026.0,divorced,40.0,70100.0,4.0,disagree,
2018.0,1027.0,widowed,86.0,98140.0,2.0,strongly agree,
2018.0,1028.0,widowed,,,3.0,,
2018.0,1029.0,never married,51.0,31545.0,0.0,strongly disagree,
2018.0,1030.0,divorced,40.0,38555.0,0.0,agree,
2018.0,1031.0,never married,50.0,70100.0,1.0,agree,
2018.0,1032.0,widowed,,,2.0,,
2018.0,1033.0,divorced,50.0,38555.0,1.0,,
2018.0,1034.0,separated,30.0,26287.5,2.0,,
2018.0,1035.0,never married,35.0,1402.0,0.0,agree,
2018.0,1036.0,never married,40.0,31545.0,2.0,disagree,
2018.0,1037.0,widowed,,,3.0,,
2018.0,1038.0,divorced,40.0,57832.5,2.0,agree,
2018.0,1039.0,never married,,,4.0,strongly agree,
2018.0,1040.0,married,15.0,57832.5,2.0,neither agree nor disagree,
2018.0,1041.0,divorced,50.0,182695.90984,3.0,,
2018.0,1042.0,married,,,3.0,disagree,
2018.0,1043.0,married,50.0,47317.5,2.0,agree,
2018.0,1044.0,never married,40.0,14896.249999999998,0.0,neither agree nor disagree,
